typeCode,freqCode,countryareaCode,countryareaDesc,vesselTypeCode,vesselTypeDesc,flowCode,flowDesc,date,num_pc,mtc,dwt,num_pc_ma,mtc_ma,dwt_ma
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-07T00:00:00,0.0,0.0,0.0,0.1,0.0,220.833
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-08T00:00:00,0.0,0.0,0.0,0.1,0.0,220.833
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-09T00:00:00,0.0,0.0,0.0,0.1,0.0,220.833
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-10T00:00:00,1.0,0.0,3280.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-11T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-12T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-13T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-14T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-15T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-16T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-17T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-18T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-19T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-20T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-21T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-22T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-23T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-24T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-25T00:00:00,0.0,0.0,0.0,0.133,0.0,330.167
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-26T00:00:00,1.0,0.0,3280.0,0.167,0.0,439.5
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-27T00:00:00,0.0,0.0,0.0,0.167,0.0,439.5
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-28T00:00:00,0.0,0.0,0.0,0.167,0.0,439.5
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-29T00:00:00,0.0,0.0,0.0,0.167,0.0,439.5
C,D,31,Azerbaijan,1,Bulk,M,Imports,2024-04-30T00:00:00,0.0,0.0,0.0,0.167,0.0,439.5
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-02T00:00:00,1.0,9512.98,33383.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-03T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-04T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-05T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-06T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-07T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-08T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-09T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-10T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-11T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-12T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-13T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-14T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-15T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-16T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-17T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-18T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-19T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-20T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-21T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-22T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-23T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-24T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-25T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-26T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-27T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-28T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-02-29T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-01T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-02T00:00:00,0.0,0.0,0.0,0.033,317.099,1112.767
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-10T00:00:00,1.0,1741.74,16813.0,0.033,58.058,560.433
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-11T00:00:00,0.0,0.0,0.0,0.033,58.058,560.433
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-12T00:00:00,0.0,0.0,0.0,0.033,58.058,560.433
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-13T00:00:00,0.0,0.0,0.0,0.033,58.058,560.433
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-14T00:00:00,0.0,0.0,0.0,0.033,58.058,560.433
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-15T00:00:00,0.0,0.0,0.0,0.033,58.058,560.433
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-16T00:00:00,0.0,0.0,0.0,0.033,58.058,560.433
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-17T00:00:00,0.0,0.0,0.0,0.033,58.058,560.433
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-18T00:00:00,0.0,0.0,0.0,0.033,58.058,560.433
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-19T00:00:00,0.0,0.0,0.0,0.033,58.058,560.433
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-20T00:00:00,1.0,0.0,3041.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-21T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-22T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-23T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-24T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-25T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-26T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-27T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-28T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-29T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-30T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-03-31T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-01T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-02T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-03T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-04T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-05T00:00:00,0.0,0.0,0.0,0.067,58.058,661.8
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-06T00:00:00,1.0,9856.12,34552.0,0.1,386.595,1813.533
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-07T00:00:00,0.0,0.0,0.0,0.1,386.595,1813.533
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-08T00:00:00,0.0,0.0,0.0,0.1,386.595,1813.533
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-09T00:00:00,0.0,0.0,0.0,0.067,328.537,1253.1
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-10T00:00:00,0.0,0.0,0.0,0.067,328.537,1253.1
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-11T00:00:00,0.0,0.0,0.0,0.067,328.537,1253.1
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-12T00:00:00,0.0,0.0,0.0,0.067,328.537,1253.1
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-13T00:00:00,0.0,0.0,0.0,0.067,328.537,1253.1
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-14T00:00:00,0.0,0.0,0.0,0.067,328.537,1253.1
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-15T00:00:00,0.0,0.0,0.0,0.067,328.537,1253.1
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-16T00:00:00,0.0,0.0,0.0,0.067,328.537,1253.1
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-17T00:00:00,0.0,0.0,0.0,0.067,328.537,1253.1
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-18T00:00:00,0.0,0.0,0.0,0.067,328.537,1253.1
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-19T00:00:00,0.0,0.0,0.0,0.033,328.537,1151.733
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-20T00:00:00,0.0,0.0,0.0,0.033,328.537,1151.733
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-21T00:00:00,0.0,0.0,0.0,0.033,328.537,1151.733
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-22T00:00:00,0.0,0.0,0.0,0.033,328.537,1151.733
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-23T00:00:00,0.0,0.0,0.0,0.033,328.537,1151.733
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-24T00:00:00,0.0,0.0,0.0,0.033,328.537,1151.733
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-25T00:00:00,0.0,0.0,0.0,0.033,328.537,1151.733
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-26T00:00:00,0.0,0.0,0.0,0.033,328.537,1151.733
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-27T00:00:00,0.0,0.0,0.0,0.033,328.537,1151.733
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-28T00:00:00,1.0,5066.84,28420.0,0.067,497.432,2099.067
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-29T00:00:00,0.0,0.0,0.0,0.067,497.432,2099.067
C,D,52,Barbados,1,Bulk,M,Imports,2024-04-30T00:00:00,0.0,0.0,0.0,0.067,497.432,2099.067
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-01T00:00:00,3.0,27408.8,98843.0,0.567,7426.046,22650.667
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-02T00:00:00,0.0,0.0,0.0,0.533,7006.821,21041.833
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-03T00:00:00,2.0,20701.1,71672.0,0.6,7696.857,23430.9
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-04T00:00:00,0.0,0.0,0.0,0.567,7238.404,22195.6
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-05T00:00:00,0.0,0.0,0.0,0.567,7238.404,22195.6
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-06T00:00:00,0.0,0.0,0.0,0.567,7238.404,22195.6
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-07T00:00:00,1.0,14354.4,31642.0,0.6,7716.883,23250.333
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-08T00:00:00,2.0,20944.0,86099.0,0.633,7850.885,24249.7
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-09T00:00:00,2.0,5879.52,22694.0,0.7,8046.869,25006.167
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-10T00:00:00,0.0,0.0,0.0,0.7,8046.869,25006.167
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-11T00:00:00,0.0,0.0,0.0,0.667,7568.558,23106.167
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-12T00:00:00,1.0,3892.94,24830.0,0.667,6193.727,22064.833
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-13T00:00:00,0.0,0.0,0.0,0.633,5653.512,20435.067
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-14T00:00:00,0.0,0.0,0.0,0.6,5365.337,19490.067
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-15T00:00:00,0.0,0.0,0.0,0.6,5365.337,19490.067
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-16T00:00:00,0.0,0.0,0.0,0.6,5365.337,19490.067
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-17T00:00:00,1.0,13615.5,37194.0,0.633,5819.186,20729.867
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-18T00:00:00,1.0,8909.65,46232.0,0.633,5742.507,21211.9
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-19T00:00:00,0.0,0.0,0.0,0.6,5331.254,19319.033
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-20T00:00:00,1.0,7307.34,40600.0,0.633,5574.832,20672.367
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-21T00:00:00,0.0,0.0,0.0,0.6,5574.832,20471.967
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-22T00:00:00,0.0,0.0,0.0,0.6,5574.832,20471.967
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-23T00:00:00,2.0,17060.6,57229.0,0.6,5527.622,19452.0
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-24T00:00:00,0.0,0.0,0.0,0.6,5527.622,19452.0
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-25T00:00:00,1.0,4568.97,6012.0,0.633,5679.921,19652.4
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-26T00:00:00,2.0,37055.9,69539.0,0.7,6915.116,21970.367
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-27T00:00:00,0.0,0.0,0.0,0.667,6432.577,21079.2
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-28T00:00:00,0.0,0.0,0.0,0.667,6432.577,21079.2
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-29T00:00:00,0.0,0.0,0.0,0.667,6432.577,21079.2
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-30T00:00:00,0.0,0.0,0.0,0.633,6056.621,19752.867
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-01-31T00:00:00,0.0,0.0,0.0,0.533,5142.994,16458.1
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-01T00:00:00,1.0,23695.1,31822.0,0.567,5932.831,17518.833
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-02T00:00:00,1.0,14149.2,28344.0,0.533,5714.435,16074.567
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-03T00:00:00,0.0,0.0,0.0,0.533,5714.435,16074.567
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-04T00:00:00,0.0,0.0,0.0,0.533,5714.435,16074.567
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-05T00:00:00,1.0,0.0,171009.0,0.567,5714.435,21774.867
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-06T00:00:00,0.0,0.0,0.0,0.533,5235.956,20720.133
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-07T00:00:00,0.0,0.0,0.0,0.467,4537.821,17850.167
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-08T00:00:00,2.0,28723.3,88450.0,0.467,5299.28,20042.033
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-09T00:00:00,2.0,38258.1,113201.0,0.533,6574.551,23815.4
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-10T00:00:00,0.0,0.0,0.0,0.533,6574.551,23815.4
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-11T00:00:00,0.0,0.0,0.0,0.5,6444.786,22987.733
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-12T00:00:00,1.0,17693.4,50236.0,0.533,7034.565,24662.267
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-13T00:00:00,0.0,0.0,0.0,0.533,7034.565,24662.267
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-14T00:00:00,0.0,0.0,0.0,0.533,7034.565,24662.267
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-15T00:00:00,2.0,27457.6,89898.0,0.6,7949.819,27658.867
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-16T00:00:00,0.0,0.0,0.0,0.567,7495.97,26419.067
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-17T00:00:00,0.0,0.0,0.0,0.533,7198.982,24878.0
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-18T00:00:00,0.0,0.0,0.0,0.533,7198.982,24878.0
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-19T00:00:00,0.0,0.0,0.0,0.5,6955.404,23524.667
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-20T00:00:00,0.0,0.0,0.0,0.5,6955.404,23524.667
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-21T00:00:00,0.0,0.0,0.0,0.5,6955.404,23524.667
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-22T00:00:00,0.0,0.0,0.0,0.433,6386.718,21617.033
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-23T00:00:00,0.0,0.0,0.0,0.433,6386.718,21617.033
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-24T00:00:00,0.0,0.0,0.0,0.4,6234.419,21416.633
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-25T00:00:00,0.0,0.0,0.0,0.333,4999.224,19098.667
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-26T00:00:00,0.0,0.0,0.0,0.333,4999.224,19098.667
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-27T00:00:00,0.0,0.0,0.0,0.333,4999.224,19098.667
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-28T00:00:00,0.0,0.0,0.0,0.333,4999.224,19098.667
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-02-29T00:00:00,0.0,0.0,0.0,0.333,4999.224,19098.667
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-01T00:00:00,0.0,0.0,0.0,0.333,4999.224,19098.667
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-02T00:00:00,0.0,0.0,0.0,0.3,4209.387,18037.933
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-03T00:00:00,1.0,13601.3,28198.0,0.3,4191.123,18033.067
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-04T00:00:00,1.0,16448.6,46232.0,0.333,4739.41,19574.133
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-05T00:00:00,1.0,24623.0,32773.0,0.367,5560.177,20666.567
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-06T00:00:00,0.0,0.0,0.0,0.333,5560.177,14966.267
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-07T00:00:00,0.0,0.0,0.0,0.333,5560.177,14966.267
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-08T00:00:00,0.0,0.0,0.0,0.333,5560.177,14966.267
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-09T00:00:00,0.0,0.0,0.0,0.267,4602.734,12017.933
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-10T00:00:00,0.0,0.0,0.0,0.2,3327.464,8244.567
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-11T00:00:00,0.0,0.0,0.0,0.2,3327.464,8244.567
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-12T00:00:00,1.0,7071.36,28331.0,0.233,3563.176,9188.933
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-13T00:00:00,2.0,18275.6,63519.0,0.267,3582.583,9631.7
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-14T00:00:00,0.0,0.0,0.0,0.267,3582.583,9631.7
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-15T00:00:00,1.0,16879.0,55089.0,0.3,4145.218,11468.0
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-16T00:00:00,0.0,0.0,0.0,0.233,3229.964,8471.4
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-17T00:00:00,1.0,26248.5,53500.0,0.267,4104.912,10254.733
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-18T00:00:00,0.0,0.0,0.0,0.267,4104.912,10254.733
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-19T00:00:00,1.0,18999.8,31702.0,0.3,4738.238,11311.467
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-20T00:00:00,0.0,0.0,0.0,0.3,4738.238,11311.467
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-21T00:00:00,0.0,0.0,0.0,0.3,4738.238,11311.467
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-22T00:00:00,0.0,0.0,0.0,0.3,4738.238,11311.467
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-23T00:00:00,0.0,0.0,0.0,0.3,4738.238,11311.467
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-24T00:00:00,2.0,33059.8,60574.0,0.367,5840.229,13330.6
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-25T00:00:00,1.0,15371.2,34487.0,0.4,6352.604,14480.167
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-26T00:00:00,1.0,23456.3,34697.0,0.433,7134.481,15636.733
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-27T00:00:00,1.0,3495.04,7226.0,0.467,7250.982,15877.6
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-28T00:00:00,1.0,37924.9,45766.0,0.5,8515.144,17403.133
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-29T00:00:00,1.0,12147.6,28390.0,0.533,8920.063,18349.467
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-30T00:00:00,0.0,0.0,0.0,0.533,8920.063,18349.467
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-03-31T00:00:00,2.0,41648.3,117390.0,0.6,10308.339,22262.467
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-01T00:00:00,0.0,0.0,0.0,0.6,10308.339,22262.467
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-02T00:00:00,1.0,6913.73,23620.0,0.6,10085.42,22109.867
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-03T00:00:00,0.0,0.0,0.0,0.567,9537.133,20568.8
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-04T00:00:00,1.0,12890.3,56594.0,0.567,9146.041,21362.833
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-05T00:00:00,0.0,0.0,0.0,0.567,9146.041,21362.833
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-06T00:00:00,0.0,0.0,0.0,0.567,9146.041,21362.833
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-07T00:00:00,0.0,0.0,0.0,0.567,9146.041,21362.833
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-08T00:00:00,0.0,0.0,0.0,0.567,9146.041,21362.833
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-09T00:00:00,0.0,0.0,0.0,0.567,9146.041,21362.833
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-10T00:00:00,1.0,15946.4,28412.0,0.6,9677.586,22309.9
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-11T00:00:00,0.0,0.0,0.0,0.567,9441.874,21365.533
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-12T00:00:00,2.0,26552.8,105039.0,0.567,9717.782,22749.533
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-13T00:00:00,1.0,20043.8,32776.0,0.6,10385.91,23842.067
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-14T00:00:00,1.0,16900.9,57275.0,0.6,10386.638,23914.933
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-15T00:00:00,1.0,14346.5,45499.0,0.633,10864.855,25431.567
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-16T00:00:00,1.0,8847.01,34290.0,0.633,10284.807,24791.233
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-17T00:00:00,0.0,0.0,0.0,0.633,10284.807,24791.233
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-18T00:00:00,0.0,0.0,0.0,0.6,9651.482,23734.5
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-19T00:00:00,0.0,0.0,0.0,0.6,9651.482,23734.5
C,D,50,Bangladesh,1,Bulk,M,Imports,2024-04-20T00:00:00,0.0,0.0,0.0,0.6,9651.482,23734.5
